"Category ID";"Active (0 = No, 1 = Yes)";"Name";"Parent Category ID";"Parent Category Name";"Description";"Rewritten URL";"Meta Title";"Meta Keywords";"Meta Description";"Position";"Image URL";"Creation Date";"Group Names (x,y,z...)";"Group Reductions (x,y,z...)"
"151";"1";"Religious paintings";"40";"Religion and Myth paintings";"Step into the divine world of Religious Paintings, a thoughtfully curated art collection that celebrates faith, devotion, and spiritual beauty. Each artwork in this collection captures timeless stories and sacred moments that inspire peace, hope, and reflection. Whether it’s a portrayal of divine figures, mythological scenes, or symbols of devotion, every piece is designed to evoke deep emotion and connection to something greater than ourselves.

Our Religious Paintings collection brings together talented artists who express spirituality through color, light, and form — creating artworks that speak to the soul. From serene depictions of meditation and prayer to vibrant celebrations of faith and tradition, these paintings invite viewers to pause and reconnect with their inner calm. Explore this meaningful collection and find the piece that resonates with your beliefs and values — an art experience that uplifts your spirit and adds depth to your collection.";"religious";"Religious paintings & Art Collection| Right Art Uk";"";"Discover our curated Religious Paintings collection — soulful artworks that celebrate faith, devotion, and spiritual beauty.";"";"";"";"Visitor,Customer,Guest";""
"152";"0";"Ancient Religion paintings";"40";"Religion and Myth paintings";"Step into the world of our Ancient Religion Paintings Collection, where timeless myths, divine symbols, and spiritual storytelling come to life through art. This collection captures the beauty and mystery of humanity’s earliest beliefs — from sacred rituals and celestial beings to the legends that shaped ancient civilizations. Each artwork is carefully curated to reflect a sense of reverence and wonder, inviting you to experience the emotional depth of spiritual history through modern eyes.

Inside this collection, you’ll find paintings inspired by gods, temples, sacred traditions, and mystical energies from cultures around the world. These pieces are not just visually stunning — they carry a deeper meaning, evoking feelings of peace, strength, and connection to something greater than ourselves. Whether you’re an art lover or a collector seeking meaningful pieces, this curated selection celebrates the beauty and wisdom of ancient spirituality in a way that feels both timeless and contemporary.";"ancient-religion";"Ancient Religion paintings & Art Collection| Right Art Uk";"";"Discover our Ancient Religion Paintings — a curated art collection celebrating timeless myths, sacred symbols, and divine stories.";"";"";"";"Visitor,Customer,Guest";""
"153";"1";"Angels & Divine Beings paintings";"40";"Religion and Myth paintings";"Step into a realm of light, peace, and higher energy with our Angels & Divine Beings paintings collection. This thoughtfully curated selection brings together artworks that capture the beauty and serenity of celestial presence — from radiant guardian angels to divine spirits and ethereal messengers of hope. Each piece is designed to uplift your spirit and connect you with feelings of protection, faith, and inner calm.

Within this collection, you’ll find stunning angelic portraits, glowing figures of divine light, and symbolic expressions of peace and grace. These works invite reflection and remind us of the unseen guidance surrounding us. Perfect for those drawn to spiritual art, this collection combines soulful expression with inspired creativity — making it a meaningful addition to any art lover’s journey.

Explore and buy from a collection that celebrates light, divinity, and the timeless beauty of sacred art — carefully curated for collectors seeking depth, emotion, and a sense of higher connection.";"angels-and-divine-beings";"Angels & Divine Beings paintings & Art Collection| Right Art Uk";"";"Discover the Angels & Divine Beings art collection — curated spiritual paintings that radiate peace, light, and divine inspiration.";"";"";"";"Visitor,Customer,Guest";""
"154";"0";"Afterlife & Reincarnation paintings";"40";"Religion and Myth paintings";"Step into a world where art meets the unseen. Our Afterlife & Reincarnation collection explores the mysteries of existence beyond this life—where souls journey, transform, and begin anew. Each piece in this curated art collection captures the delicate balance between endings and beginnings, light and shadow, memory and rebirth. It’s a visual meditation on spiritual awakening and the cycles of life that connect us all.

Inside this collection, you’ll find deeply expressive artworks inspired by transcendence, the flow of energy, and the eternal soul’s passage. These paintings evoke calm, wonder, and introspection—inviting you to feel rather than just look. Perfect for art lovers drawn to symbolic and thought-provoking works, this selection speaks to those who believe art can touch something far beyond the physical world. Discover timeless pieces that reflect the mystery, beauty, and transformation of the afterlife.";"afterlife-and-reincarnation";"Afterlife & Reincarnation paintings & Art Collection| Right Art Uk";"";"Explore our Afterlife & Reincarnation art collection—soulful, emotional, and symbolic paintings that celebrate rebirth and spiritual transformation.";"";"";"";"Visitor,Customer,Guest";""
"155";"0";"Rituals & Ceremonies paintings";"40";"Religion and Myth paintings";"Step into a world where traditions, emotions, and timeless beauty come alive through art. The Rituals & Ceremonies collection celebrates the powerful stories and cultural moments that define human connection. Each artwork captures the essence of sacred gatherings, symbolic gestures, and the quiet grace found in rituals passed down through generations. This curated art collection invites you to explore paintings that honor spirituality, unity, and the emotional depth of ceremonial life.

From festive processions to intimate spiritual moments, these paintings radiate warmth, devotion, and reflection. Every piece in this collection is thoughtfully chosen for its ability to evoke meaning and emotion—perfect for art lovers who seek depth and storytelling in their spaces. Discover and buy art that transcends time, connecting you to universal experiences of faith, joy, and shared humanity.";"rituals-and-ceremonies";"Rituals & Ceremonies paintings & Art Collection| Right Art Uk";"";"Explore the Rituals & Ceremonies art collection—emotion-filled, curated paintings celebrating traditions, spirituality, and human connection.";"";"";"";"Visitor,Customer,Guest";""
"156";"1";"Sacred Places paintings";"40";"Religion and Myth paintings";"Step into the world of Sacred Places — a collection of art that captures the quiet power of timeless locations filled with meaning and spirit. Each piece in this curated art collection invites you to pause and feel connected to something larger than yourself. From serene temples and ancient landscapes to hidden sanctuaries and mystical horizons, these paintings explore spaces that hold deep emotional and spiritual resonance.

The Sacred Places collection is designed for art lovers who seek more than beauty — it’s for those drawn to stories of peace, reflection, and inner discovery. Every artwork has been carefully chosen to evoke a sense of calm, reverence, and wonder, allowing you to experience the stillness and magic of these sacred scenes from anywhere in the world. Whether you’re browsing to buy art that speaks to your soul or exploring curated art collections that celebrate meaning and mindfulness, Sacred Places offers an inspiring journey through creativity and emotion.";"sacred-places";"Sacred Places paintings & Art Collection| Right Art Uk";"";"Discover the Sacred Places art collection – curated paintings inspired by spiritual landscapes, peace, and timeless beauty.";"";"";"";"Visitor,Customer,Guest";""
"157";"0";"Secret Societies paintings";"40";"Religion and Myth paintings";"Step into the mysterious world of Secret Societies paintings, where art meets intrigue and hidden meaning. This exclusive curated art collection reveals the beauty of mystery, symbolism, and power—each piece whispering secrets from behind closed doors. These artworks invite you to explore the unseen, capturing the allure of ancient orders, masked rituals, and enigmatic gatherings through stunning visual storytelling.

In this collection, you’ll find paintings that evoke a sense of wonder and curiosity—filled with shadowy figures, symbolic patterns, and layers of coded emotion. Each piece is handpicked for those who are drawn to the unknown, where elegance meets secrecy. The Secret Societies collection blends mystique, intellect, and emotion, creating an immersive experience for anyone who loves thought-provoking and conversation-starting art.

Browse this collection to discover art that celebrates hidden worlds, timeless secrets, and the beauty of mystery—crafted for collectors who seek meaning beyond the surface.";"secret-societies";"Secret Societies paintings & Art Collection| Right Art Uk";"";"Discover the Secret Societies paintings collection—curated art that explores mystery, symbolism, and the beauty of hidden worlds.";"";"";"";"Visitor,Customer,Guest";""
"158";"1";"Mythology paintings";"40";"Religion and Myth paintings";"Step into the world of legends and divine tales with our Mythology Paintings Collection, where art brings timeless stories to life. This thoughtfully curated selection celebrates gods, goddesses, heroes, and mythical creatures from cultures across the world. Each artwork captures the essence of epic narratives—moments of courage, creation, and cosmic balance—transformed into mesmerizing visuals that connect the past with the present.

Within this collection, you’ll find dramatic interpretations of Greek, Indian, Norse, and other mythological themes—each painting filled with rich symbolism, emotion, and storytelling. From celestial scenes of divine beauty to powerful depictions of ancient battles and spiritual awakening, every piece is designed to evoke awe and reflection.

Perfect for art lovers who appreciate culture, history, and imagination, these mythology-inspired artworks offer a journey through humanity’s greatest tales told through color and expression. Discover a curated art collection that speaks of mystery, divinity, and artistic mastery—crafted for those who seek meaning beyond the ordinary.";"mythology";"Mythology paintings & Art Collection| Right Art Uk";"";"Explore our Mythology Paintings Collection—curated artworks inspired by gods, legends, and ancient tales. Shop divine, story-rich art today.";"";"";"";"Visitor,Customer,Guest";""
"159";"0";"Prophecy paintings";"40";"Religion and Myth paintings";"Step into a world where imagination meets mystery with our Prophecy Paintings collection. Each artwork in this curated selection is designed to spark emotion, inspire thought, and evoke a sense of wonder about what lies beyond. These paintings capture visions of destiny, fate, and unseen worlds — blending symbolism, storytelling, and mood to create a powerful visual experience.

This collection brings together pieces that explore themes of transformation, foresight, and the human connection to the unknown. Whether it’s an abstract portrayal of cosmic forces or a dreamlike vision of future possibilities, every painting is chosen for its depth and meaning. Our Prophecy Paintings collection is perfect for art lovers seeking something extraordinary — a curated set of meaningful works that invite reflection and imagination.";"prophecy";"Prophecy paintings & Art Collection| Right Art Uk";"";"Discover the Prophecy Paintings collection – curated art inspired by mystery, emotion, and vision. Shop unique pieces that spark imagination and meaning.";"";"";"";"Visitor,Customer,Guest";""
"160";"1";"Dark paintings";"40";"Religion and Myth paintings";"Step into the world of Dark Paintings, where every piece captures the mystery, depth, and raw emotion hidden within shadow. This curated art collection invites you to explore the beauty found in contrast — the silence between light and dark, the power of mood, and the stories that linger in the unseen. These works speak to those drawn to intensity and introspection, offering a bold expression of emotion through powerful imagery and atmospheric tones.

Inside this collection, you’ll find dramatic, moody artworks that stir the imagination — from haunting silhouettes and abstract dreamscapes to emotionally charged scenes that reveal beauty in the unknown. Each piece is carefully chosen for art lovers who appreciate a more mysterious, soulful aesthetic. Whether you’re exploring art to connect with deeper emotions or seeking something that challenges the ordinary, the Dark Paintings collection offers a captivating space to discover unique, thought-provoking creations that resonate beyond the surface.";"dark";"Dark paintings & Art Collection| Right Art Uk";"";"Explore our Dark Paintings collection — curated, emotional artworks that capture mystery, mood, and the beauty of shadow.";"";"";"";"Visitor,Customer,Guest";""
"161";"0";"Evil paintings";"40";"Religion and Myth paintings";"Step into the dark and fascinating world of Evil Paintings, a curated collection that explores the beauty hidden within shadows. Each artwork in this series captures the raw essence of fear, temptation, mystery, and power — emotions that challenge and mesmerize at the same time. These pieces speak to the human fascination with darkness and the unknown, blending haunting imagery with deep emotional storytelling.

Inside this collection, you’ll find a range of dark fantasy art, gothic-inspired creations, and abstract evil-themed visuals that awaken curiosity and spark imagination. Every piece is carefully selected for its ability to draw you in, evoke emotion, and leave a lasting impression. Whether you’re drawn to sinister beauty, eerie calmness, or symbolic darkness, this gallery offers a thought-provoking escape from the ordinary.

Perfect for collectors who crave something bold and atmospheric, this curated art collection turns the idea of “evil” into a captivating artistic experience — a reminder that even in darkness, there’s a strange and powerful beauty waiting to be discovered.";"evil";"Evil paintings & Art Collection| Right Art Uk";"";"Discover hauntingly beautiful evil paintings — a curated art collection exploring dark themes, emotion, and mystery for art lovers who seek the unusual.";"";"";"";"Visitor,Customer,Guest";""
"162";"0";"Magic paintings";"40";"Religion and Myth paintings";"Step into the world of Magic Paintings — a curated art collection where imagination and emotion meet. Each artwork in this series captures a sense of wonder, blending dreamlike colors and mysterious atmospheres that awaken your curiosity. These paintings invite you to see beyond the surface, drawing you into stories that feel both personal and otherworldly.

This collection is for those who love art that speaks to the heart. Every piece is carefully chosen to spark emotion, inspire reflection, and create a feeling of calm enchantment. From ethereal landscapes to abstract visions, these artworks celebrate beauty that feels alive and full of meaning. Explore this handpicked selection and discover art that transforms the way you feel and see the world.

Find your next favorite piece in our Magic Paintings collection — where every canvas feels like a doorway to something extraordinary.";"magic";"Magic paintings & Art Collection| Right Art Uk";"";"Discover the Magic Paintings collection – a curated world of enchanting, emotion-filled art designed to inspire wonder and imagination.";"";"";"";"Visitor,Customer,Guest";""
"163";"0";"Witchcraft paintings";"40";"Religion and Myth paintings";"Step into a world where mystery meets beauty with our Witchcraft Paintings Collection. This curated selection captures the allure of the unseen—spells, symbols, and stories that awaken the imagination. Each piece in this collection embodies a sense of enchantment and energy, inviting viewers to explore themes of power, nature, and the mystic unknown. The artworks blend dark elegance with ethereal charm, creating an atmosphere that feels both haunting and deeply poetic.

Inside this collection, you’ll find art inspired by witchcraft, moonlit rituals, magical beings, and ancient folklore—each piece carefully chosen for its emotional depth and storytelling. Whether it’s the quiet strength of a solitary witch, the shimmer of celestial magic, or the whispers of forest spirits, these paintings celebrate the art of the unseen world. This is more than just art—it’s a gateway to imagination, curated for those who feel drawn to the mysterious and the spiritual side of creativity.

Perfect for art lovers seeking something unique, our Witchcraft Paintings Collection offers a captivating experience where art, emotion, and enchantment intertwine.";"witchcraft";"Witchcraft paintings & Art Collection| Right Art Uk";"";"Discover our Witchcraft Paintings Collection—mystical, enchanting art inspired by magic, folklore, and the beauty of the unknown.";"";"";"";"Visitor,Customer,Guest";""
"164";"0";"Sacred Texts paintings";"40";"Religion and Myth paintings";"Step into the Sacred Texts Paintings collection — a space where art and spirit meet in a beautifully modern way. Each artwork in this curated series draws inspiration from ancient scriptures, mystical writings, and timeless philosophies, transforming words of wisdom into visual stories. These pieces are designed to spark reflection, evoke calm, and connect you to something deeper than the surface — a sense of peace, truth, and wonder.

Inside this collection, you’ll find paintings inspired by sacred teachings, spiritual symbols, and universal messages of light and harmony. Every artwork is thoughtfully selected to express serenity and devotion, with colors and forms that speak directly to the heart. Whether you’re drawn to meditative compositions or pieces that reflect divine energy, this gallery offers a soulful journey through the beauty of sacred expression.

Discover meaningful art that doesn’t just decorate — it speaks, it uplifts, and it brings timeless wisdom into your world. Explore, connect, and find the painting that resonates with your inner calm.";"sacred-texts";"Sacred Texts paintings & Art Collection| Right Art Uk";"";"Explore the Sacred Texts Paintings collection — curated spiritual art inspired by ancient wisdom, peace, and timeless reflection.";"";"";"";"Visitor,Customer,Guest";""
"165";"1";"Mountain paintings";"41";"Scenic & Landscape paintings";"Step into the calm and power of nature with our Mountain Paintings collection — a handpicked selection that captures the beauty, strength, and serenity of towering peaks. Each artwork celebrates the soul-stirring landscapes of mountains, where light meets mist and silence meets strength. You’ll find breathtaking views of snow-capped summits, glowing sunsets over rugged ridges, and tranquil valleys that invite a deep sense of peace.

This curated collection brings together art that speaks to explorers, dreamers, and anyone moved by the grandeur of the natural world. Whether it’s the quiet mystery of distant horizons or the energy of untamed cliffs, these paintings express awe, freedom, and reflection. Each piece has been chosen to help you connect with the timeless beauty of the wild — a collection for those who want to bring the spirit of nature into their world through meaningful, evocative art.";"mountain";"Mountain paintings & Art Collection| Right Art Uk";"";"Discover stunning mountain paintings in our curated art collection – inspiring views, bold landscapes, and the spirit of nature in every piece.";"";"";"";"Visitor,Customer,Guest";""
"166";"0";"Hill paintings";"41";"Scenic & Landscape paintings";"Step into our Hill Paintings collection, where each artwork captures the timeless charm of rolling landscapes, misty peaks, and tranquil valleys. This curated selection invites you to feel the stillness of nature and the quiet power of highlands bathed in shifting light. Every piece tells a story of calm mornings, golden sunsets, and serene skies, offering a sense of peace and connection to nature’s grand simplicity.

This collection brings together a range of styles and interpretations inspired by hills and mountains—some minimalist and dreamy, others vibrant and full of life. Perfect for art lovers drawn to scenic beauty, natural balance, and emotional depth, these paintings reflect thoughtful curation meant to spark both awe and relaxation. Explore this handpicked range and discover art that resonates with your love for landscapes and the soulful rhythm of the earth.";"hill";"Hill paintings & Art Collection| Right Art Uk";"";"Discover serene and scenic hill paintings. Explore our curated art collection inspired by hills, nature, and calm landscapes.";"";"";"";"Visitor,Customer,Guest";""
"167";"1";"Landscape paintings";"41";"Scenic & Landscape paintings";"Step into the serene beauty of nature with our Landscape Paintings Collection, where every artwork captures the calm, movement, and poetry of the world outside. This curated selection celebrates the essence of open skies, tranquil lakes, majestic mountains, and sunlit fields — bringing you closer to the peace and wonder found in nature’s most inspiring scenes. Each piece in this collection is chosen to spark emotion, inviting viewers to pause, reflect, and feel connected to the timeless rhythm of the earth.

Our landscape art collection is thoughtfully curated for those who appreciate harmony, depth, and the storytelling power of scenery. Whether you’re drawn to dreamy horizons or dramatic natural views, you’ll discover artworks that transport you through color, light, and atmosphere. Perfect for art lovers seeking meaningful, curated pieces, this collection lets you buy landscape art online that speaks to both the heart and the imagination.";"landscape";"Landscape paintings & Art Collection| Right Art Uk";"";"Discover our Landscape Paintings Collection – curated nature-inspired art capturing beauty, emotion, and timeless scenery. Buy landscape art online.";"";"";"";"Visitor,Customer,Guest";""
"168";"1";"Seascape paintings";"41";"Scenic & Landscape paintings";"Immerse yourself in the beauty of the ocean with our exclusive Seascape Paintings Collection. This curated selection captures the ever-changing moods of the sea — from calm, sunlit horizons to powerful, dramatic waves. Each artwork reflects the magic of coastal light, movement, and color, bringing to life the endless charm of the shoreline.

In this collection, you’ll discover breathtaking marine views, tranquil beach scenes, and dreamy seascapes that evoke feelings of freedom, peace, and wonder. Our seascape art is thoughtfully chosen for art lovers who appreciate nature’s rhythm and the emotional depth of water-inspired creations. Perfect for anyone looking to buy art that connects them with the serenity and strength of the ocean, this collection celebrates the timeless beauty of the sea in every brushstroke.";"seascape";"Seascape paintings & Art Collection| Right Art Uk";"";"Explore our curated Seascape Paintings Collection—captivating ocean views and coastal art that evoke peace, freedom, and natural beauty.";"";"";"";"Visitor,Customer,Guest";""
"169";"0";"Sunset paintings";"41";"Scenic & Landscape paintings";"Step into the golden hour with our Sunset Paintings Collection — a handpicked selection of artworks that capture the magic of fading light and quiet beauty. Each piece tells its own story of warmth, calm, and wonder, transforming the simple moment of a setting sun into a timeless memory on canvas. Here, you’ll find expressive scenes filled with radiant skies, glowing horizons, and soft silhouettes that evoke peace, nostalgia, and inspiration.

This curated art collection brings together diverse sunset themes — from dreamy coastal views and mountain skylines to tranquil fields bathed in amber light. Every artwork is chosen for its ability to stir emotion and connect you with nature’s most breathtaking moment of the day. Whether you’re exploring to buy art that feels alive with color or seeking a collection that speaks to the soul, our Sunset Paintings offer beauty that never fades.";"sunset";"Sunset paintings & Art Collection| Right Art Uk";"";"Discover our curated Sunset Paintings collection—glowing horizons, serene skies, and radiant art that captures nature’s golden hour.";"";"";"";"Visitor,Customer,Guest";""
"170";"1";"Sunrise paintings";"41";"Scenic & Landscape paintings";"Step into the radiant beauty of our Sunrise Paintings Collection, where every artwork captures the quiet magic of a new day. This curated selection celebrates the golden moments when light first touches the horizon — a time filled with calm, energy, and endless possibility. Each piece in this collection evokes a sense of renewal and warmth, reflecting nature’s most inspiring transition from darkness to light.

In this collection, you’ll discover a variety of sunrise-inspired artworks — from soft pastel skies that glow with serenity to bold, vibrant sunbursts that fill the canvas with life. Every painting is handpicked for its emotional depth and ability to connect with the viewer, bringing the uplifting spirit of dawn into focus. Whether you’re drawn to gentle, peaceful tones or bright, energizing hues, this collection offers a timeless glimpse into the beauty of beginnings.

Each artwork in this sunrise collection is thoughtfully chosen to bring together art lovers who appreciate light, hope, and the beauty of nature’s daily rebirth. Explore and find the piece that speaks to your heart in this uniquely curated art collection designed to inspire and uplift.";"sunrise";"Sunrise paintings & Art Collection| Right Art Uk";"";"Discover curated sunrise paintings that capture the warmth, light, and beauty of dawn. Explore this inspiring art collection full of color and emotion.";"";"";"";"Visitor,Customer,Guest";""
"171";"0";"Beach paintings";"41";"Scenic & Landscape paintings";"Step into the calm and beauty of the coast with our Beach Paintings Collection. Each artwork captures the soothing spirit of waves, sunlight, and open horizons—inviting you to feel the rhythm of the sea and the gentle warmth of sandy shores. This collection celebrates the essence of beach life, from peaceful mornings by the ocean to colorful sunsets that glow across the water.

Every piece has been thoughtfully curated to bring out the emotion and tranquility that only seaside moments can inspire. You’ll find a range of expressive coastal scenes, from soft pastel skies to vibrant beachscapes filled with life and movement. Whether you’re drawn to the serenity of still waters or the energy of crashing waves, this curated art collection offers something that connects deeply with the beauty and freedom of the sea.

Explore the Beach Paintings Collection to discover art that speaks of escape, peace, and timeless coastal charm—perfect for those who love the feeling of the ocean, no matter where they are.";"beach";"Beach paintings & Art Collection| Right Art Uk";"";"Discover our curated Beach Paintings Collection—art inspired by the sea, sunsets, and coastal beauty. Feel calm, color, and freedom through art.";"";"";"";"Visitor,Customer,Guest";""
"172";"0";"Desert paintings";"41";"Scenic & Landscape paintings";"Step into the golden silence of the dunes with our Desert Paintings collection — a gallery that captures the calm, warmth, and quiet beauty of the desert world. Each artwork in this curated collection brings to life the glow of endless sands, the mysterious play of light and shadow, and the stillness that makes desert landscapes so captivating. Whether it’s sunlit horizons, twilight mirages, or soft desert blooms, these paintings invite you to feel the peace and wonder of untouched nature.

This collection is thoughtfully selected for art lovers who appreciate minimalist beauty and emotional depth. Every piece tells a quiet story — of timeless places, wandering spirits, and moments where the world slows down. Ideal for anyone looking to buy art that connects deeply with mood, atmosphere, and story, our Desert Paintings collection celebrates simplicity, balance, and the soulful side of curated art.";"desert";"Desert paintings & Art Collection| Right Art Uk";"";"Discover the Desert Paintings collection – curated art inspired by serene landscapes, warm tones, and the soulful beauty of desert horizons.";"";"";"";"Visitor,Customer,Guest";""
"173";"0";"Farm paintings";"41";"Scenic & Landscape paintings";"Step into the peaceful charm of rural life with our Farm Paintings Collection. Each artwork in this curated selection captures the warmth, simplicity, and timeless beauty of the countryside. From golden fields bathed in sunlight to serene barns and gentle farm animals, these pieces reflect the calm and authenticity of nature’s daily rhythm. Every painting is thoughtfully chosen to bring out the nostalgic and heartwarming moments that define farm life — moments that remind us of balance, simplicity, and connection to the land.

This collection celebrates the spirit of open skies, quiet mornings, and the gentle hum of life on the farm. Whether it’s the soft glow of dawn, the rustic charm of weathered fences, or the peaceful scenes of harvest time, each artwork tells a story of comfort and grounding. Perfect for art lovers drawn to the countryside’s soulful beauty, our farm-themed art collection brings together pieces that soothe, inspire, and connect you to the tranquil essence of rural living.";"farm";"Farm paintings & Art Collection| Right Art Uk";"";"Discover peaceful and beautifully curated farm paintings capturing countryside charm and rural warmth in our exclusive art collection.";"";"";"";"Visitor,Customer,Guest";""
"174";"0";"Lake paintings";"41";"Scenic & Landscape paintings";"Step into a world of peaceful horizons and shimmering waters with our Lake Paintings collection. Each artwork captures the quiet charm of nature — the gentle ripples, soft reflections, and serene skies that bring a sense of stillness to the soul. This curated selection celebrates the timeless beauty of lakes in all moods — from golden sunsets glowing over tranquil surfaces to misty mornings that feel like a dream.

These paintings are chosen for their emotional depth and storytelling power. Whether it’s the calm of a hidden forest lake or the vast openness of mountain waters, each piece invites you to pause and breathe. Our carefully curated lake art collection is perfect for those who find inspiration in nature’s calm moments and want to bring that same peaceful energy into their lives. Discover art that speaks of balance, serenity, and the magic of water’s quiet reflection.";"lake";"Lake paintings & Art Collection| Right Art Uk";"";"Explore our Lake Paintings collection — a curated selection of serene and calming lake art capturing nature’s peaceful beauty and timeless charm.";"";"";"";"Visitor,Customer,Guest";""
"175";"0";"River paintings";"41";"Scenic & Landscape paintings";"Step into the calm beauty of flowing waters with our River Paintings collection — a space where art meets emotion. Each piece captures the soothing rhythm, quiet strength, and reflective mood of rivers from around the world. Whether it’s a misty dawn beside a mountain stream or a golden sunset rippling across calm waters, these artworks celebrate nature’s timeless harmony and movement.

This collection brings together carefully curated works that evoke feelings of peace, balance, and connection with nature. You’ll discover a variety of river-inspired scenes — from tranquil landscapes and shimmering reflections to dramatic currents that tell stories of change and life’s journey. Every artwork has been hand-selected to create an immersive visual experience, making this collection a favorite among art lovers who seek depth and serenity in what they choose to buy.

Find your next meaningful piece in this thoughtfully designed River Paintings collection, where beauty flows naturally through every stroke and color.";"river";"River paintings & Art Collection| Right Art Uk";"";"Discover our River Paintings collection — curated artworks capturing peace, movement, and emotion inspired by flowing waters.";"";"";"";"Visitor,Customer,Guest";""
"176";"1";"Shape paintings";"42";"Abstract & Geometric paintings";"Discover a captivating world where geometry meets imagination in our Shape Paintings collection. Each artwork in this series celebrates the beauty of form, rhythm, and contrast—designed to spark curiosity and emotion through the language of shapes. From bold, minimal compositions to fluid, abstract designs, every piece is carefully chosen to bring harmony and energy to your space.

These paintings go beyond simple visuals—they tell stories through color, movement, and balance. Circles, lines, and polygons come together to create art that feels both modern and timeless. Whether you’re drawn to structured patterns or organic shapes, this curated collection offers a variety of pieces that reflect depth, creativity, and thoughtful design. Perfect for art lovers seeking something unique, this selection embodies the power of visual simplicity and expressive form.";"shape";"Shape paintings & Art Collection| Right Art Uk";"";"Explore Shape Paintings – a curated art collection celebrating form, balance, and emotion through expressive abstract designs.";"";"";"";"Visitor,Customer,Guest";""
"177";"0";"Pattern paintings";"42";"Abstract & Geometric paintings";"Step into our Pattern Paintings collection, where art meets rhythm and repetition in captivating harmony. Each piece in this curated selection celebrates balance, movement, and flow through intricate patterns, bold contrasts, and mesmerizing symmetry. These artworks are thoughtfully chosen to inspire calmness and focus while adding a sense of energy and visual poetry to your space.

Within this collection, you’ll find paintings that explore geometric precision, organic motifs, and abstract designs that play with color and texture to create a modern, sophisticated mood. Whether you’re drawn to soft, meditative arrangements or vibrant, dynamic compositions, this gallery offers art that speaks to both creativity and contemplation. Every work has been carefully selected to connect design lovers with meaningful, collectible art that feels both timeless and refreshingly current.

Discover the art of pattern, where every line and form tells a story of balance, beauty, and imagination. Explore and shop the collection to find a piece that resonates with your sense of style and expression.";"pattern";"Pattern paintings & Art Collection| Right Art Uk";"";"Explore our curated Pattern Paintings collection—modern art inspired by rhythm, design, and emotion. Shop unique, pattern-inspired artworks online.";"";"";"";"Visitor,Customer,Guest";""
"178";"0";"textured paintings";"42";"Abstract & Geometric paintings";"Step into our Textured Paintings Collection, where every artwork tells a story through layers you can almost feel. These pieces are more than visuals—they’re experiences that capture depth, contrast, and emotion in every detail. Each texture is carefully crafted to bring energy, movement, and character to the canvas, inviting viewers to connect with the art on a deeper, more sensory level.

Inside this curated collection, you’ll find a diverse range of textured artworks that celebrate individuality and creativity. From calming abstract textures that evoke a sense of peace to bold, expressive designs that spark imagination, every piece is thoughtfully chosen for art lovers who value depth and authenticity. Whether you’re exploring to buy art that inspires or to discover something truly distinctive, this collection showcases timeless, hand-curated creations made to move and inspire.

Discover the art of feeling through form—where every texture speaks, and every artwork is chosen to enrich your connection with contemporary, meaningful expression.";"textured";"textured paintings & Art Collection| Right Art Uk";"";"Explore our Textured Paintings Collection – curated, expressive artworks full of depth, emotion, and modern character. Buy art that inspires.";"";"";"";"Visitor,Customer,Guest";""
"179";"1";"Color Field paintings";"42";"Abstract & Geometric paintings";"Step into the calm yet powerful world of Color Field paintings, where emotion meets simplicity. This curated art collection celebrates the beauty of pure color, expansive form, and quiet depth. Each piece in this gallery invites you to pause and feel—immersing yourself in waves of color that speak through subtle contrasts and bold harmonies. These artworks aren’t about detail or narrative; they’re about mood, presence, and the timeless connection between color and feeling.

Inside this collection, you’ll find carefully selected contemporary pieces that explore the emotional side of color—from serene blues and soft neutrals to radiant oranges and deep crimson tones. Every painting is chosen for its ability to transform space through emotion and visual balance. Perfect for collectors and art lovers searching for pieces that reflect modern minimalism and expressive calm, this collection captures the soul of abstract art in its purest form.

Discover a thoughtful blend of curated art designed to inspire, soothe, and captivate—each work a statement of color, energy, and emotion.";"color-field";"Color Field paintings & Art Collection| Right Art Uk";"";"Explore our curated Color Field paintings collection—modern abstract art that evokes emotion through pure color and balanced design.";"";"";"";"Visitor,Customer,Guest";""
"180";"1";"Optical Illusion paintings";"42";"Abstract & Geometric paintings";"Step into the world of Optical Illusion paintings, where imagination and perception collide. This curated art collection invites you to experience visual magic that challenges how you see and feel. Each artwork is designed to play with depth, symmetry, and unexpected patterns — drawing your eyes into mesmerizing layers that shift with every glance. These illusion-inspired creations are bold, modern, and full of intrigue, perfect for art lovers who enjoy something truly thought-provoking.

In this collection, you’ll discover paintings that twist perspective, transform light and shadow, and spark a sense of wonder. Every piece has been carefully selected for its ability to blend creativity with curiosity, offering you not just art to admire, but art to experience. Whether you’re exploring for your personal collection or looking to buy contemporary art online, these mind-bending visuals will captivate your senses and redefine how you see the world of curated art.";"optical-illusion";"Optical Illusion paintings & Art Collection| Right Art Uk";"";"Explore Optical Illusion paintings that play with perception and depth—shop a curated art collection full of wonder, movement, and visual intrigue.";"";"";"";"Visitor,Customer,Guest";""
